,Unnamed: 0,id,poster_path,adult,overview,release_date,genre_ids,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,count_labels,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
4013,6380,28572,/jVXlHKzBnzEhSdIJMXA3srrqvX0.jpg,False,"Moran, un terrorista suicida, tiene un chip-detonador de un arma nuclear dentro de su cuerpo, preparado para dispararse en el caso de su muerte. Un grupo de biólogos y expertos en armas se unen bajo el liderazgo de Richard Gaynes (Lance Henriksen) para explorar el torrente sanguineo de Moran con las esperanzas de hallar el chip que controla el futuro de europa.",2002-12-04,28-27-878-53,Antibody,en,Anticuerpo,/3DVDpnA97pbOjSbp14mTJWPq5dL.jpg,2.785,29,False,4.3,movie,3500000,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '27', '878', '53']",1,16,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,21
4014,6381,450070,/dnVLsr1f39zVBcRAZ0C2p15HsGQ.jpg,False,A veces el camino a la recuperación puede llevar a los lugares más oscuros de lo que podrías imaginar.,2015-10-30,18-27-53,Whispers,en,Whispers,/iuGwiCRSyyOuk2OO7LDbhpkKS3u.jpg,2.16,8,False,5.4,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,8
4015,6382,237690,/2NkNqEw1KMEYER8yQNC7bQpMlbe.jpg,False,,2013-02-01,27-53,The Devil's Dozen,en,The Devil's Dozen,,1.838,14,False,4.2,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
4016,6383,54965,/qRuZKl5KHNrfkb903upUo6oXlGQ.jpg,False,,2003-07-01,18-27-53,Ghost Rig,en,Ghost Rig,,1.845,6,False,4.8,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20
4017,6384,12175,/uDH3ZKcqf79XPxWXkjX6CkI1xQW.jpg,False,,2007-03-27,27,Ghosts of Goldfield,en,Ghosts of Goldfield,,3.863,14,False,3.1,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
4018,6385,721930,/9cTOkOWATBoQvtHY6SAJhkiNciF.jpg,False,"Cuando se encuentra a una niña después de haber desaparecido, solo su hermano mayor reconoce la fuerza maligna que ha regresado en su lugar.",2022-08-30,53-27,Where’s Rose,en,Where’s Rose,/lWEeMTFwWlUPnvQZQDbuRBOfnwV.jpg,3.861,3,False,5.0,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4019,6386,415826,/gJBxdOev2NilHt8yFf98WespLQf.jpg,False,,2017-08-08,18-27-53,Among Us,en,Among Us,/lx8BlR77icJkjp0VFa9xHRZ5bum.jpg,3.622,15,False,6.0,movie,0,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6
4020,6388,73973,/n0caBbF0y3aq9GqlXgzwaSAqAqx.jpg,False,,2002-09-17,27-53-878,The Source,en,The Source,,3.615,15,False,5.6,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '878']",1,27,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21
4021,6390,75020,/leavquf3kbeJz907AZtwOpCqChh.jpg,False,"Dos ladrones profesionales entran en una mansión de Hollywood en busca de una caja fuerte, pero en su lugar descubren a un hombre atado, amordazado y torturado hasta quedar irreconocible.",2006-01-11,27,Gag,en,Torturados,,3.556,13,False,3.1,movie,0,78,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
4022,6391,57289,/daQ4JwKAsgmQGAh0Pp6oyJz7PTl.jpg,False,,2004-04-23,18-10749-27,Rhinoceros Eyes,en,Rhinoceros Eyes,,3.055,13,False,6.2,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '10749', '27']",0,4,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19
4023,6393,982909,/yzDOC1ZFogNlZdfz6JispBFAYV5.jpg,False,,2022-01-01,27,The Cheerleader Sleepover Slaughter,en,The Cheerleader Sleepover Slaughter,,3.733,1,False,5.0,movie,0,0,0,,['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4024,6394,386269,/qUminTzg8p8h8zyMCLng9GfGxka.jpg,False,,2016-03-05,878-27-9648,The Last Case of August T. Harrison,en,The Last Case of August T. Harrison,/zQd4icsVDJX1A6fpn2AJQhDfjE4.jpg,1.699,1,False,6.0,movie,0,66,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27', '9648']",0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7
4025,6395,328216,/n03Okhxq86AqTbqrVvt8mu2OWYO.jpg,False,,2016-04-15,27-53-80,Be My Cat: A Film for Anne,en,Be My Cat: A Film for Anne,/ysrAs9oomt7omDhICmM2XUNKYrw.jpg,2.498,36,False,6.6,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '80']",1,15,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7
4026,6398,452378,/lJD3eZNzIpsTk2rNMesq9AZ2SA9.jpg,False,,2015-08-01,27-28-35,For a Few Zombies More,en,For a Few Zombies More,/fvh5fBGHCEJBNYhgv0UE4GFTdbd.jpg,2.508,3,False,7.0,movie,0,96,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '35']",0,17,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8
4027,6400,523353,/sG6kNycJzAjQ16LVyZd8wsEAFOC.jpg,False,,2018-04-20,27-18-53,Edge of Isolation,en,Edge of Isolation,/xqVB0qEuNrknlsYQ08sho8BCXxZ.jpg,2.542,4,False,4.0,movie,0,89,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '53']",1,41,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5
4028,6401,150211,/jbSBwAGNP4N4AcNX2Rxq4h5u5g3.jpg,False,"Mike y Emma hacen un viaje de camping en invierno y quedan varados en el bosque tras un accidente con un moto de nieve. Cuando él desaparece, ella sigue por su cuenta, no sólo para luchar contra los elementos, sino eludir a un hombre misterioso, que la sigue a través del bosque.",2012-10-10,27-53,The Frozen,en,The Frozen,,2.287,29,False,4.3,movie,0,95,0,,"['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11
4029,6403,349110,/2pFAe8HBVszuUS5ki49rQCnQA03.jpg,False,,2015-06-01,27,Sorority Slaughterhouse,en,Sorority Slaughterhouse,,2.528,12,False,4.2,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4030,6405,369637,/8FWRJApdpO8sWNRLs7ps1rHVPGH.jpg,False,,2015-10-23,27-9648-53,Seclusion,en,Seclusion,,2.779,12,False,4.4,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8
4031,6408,71919,/9gzcJNP2TdyZ6XedewQE5GH4qmO.jpg,False,"Angela es una enfermera que apenas tiene tiempo para cuidar a su hija pequeña Estrella. La niña vive en un mundo de fantasía donde habla con todo tipo de monstruos y vampiros; sin embargo, extraños sucesos empiezan a convencer a la madre que no todo está sólo en la mente de su hija...",2008-08-19,27-9648-10770,Adivina quién soy,es,Adivina quien soy - Películas para no dormir,,2.725,27,False,4.6,movie,0,73,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['27', '9648', '10770']",0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15
4032,6409,993867,/6XZYA9VtCcidCU8Hus0J0V9wFhY.jpg,False,,2022-07-15,27-53,Eradication,en,Eradication,/ulaj7IhW72EK0cGSnMpP0UixTTC.jpg,2.352,4,False,4.5,movie,5000,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4033,6410,974187,/3VKuYec9D8XeregdXBZ1Q1dnfaK.jpg,False,Dos parejas de alto perfil se ven obligadas a examinar el costo del éxito cuando los invitan a un retiro exclusivo de autoayuda donde sus antepasados vendieron sus almas generaciones antes.,2022-07-07,53-27-9648,The Summoned,en,The Summoned,/sQXjZapCe1V1CuINZfI9rj9vNXY.jpg,1.75,9,False,5.3,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '9648']",1,39,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4034,6411,888478,/qIntCMvhEND4YIeymsXOFinISdi.jpg,False,,2021-10-18,27-99,Famously Haunted: Amityville,en,Famously Haunted: Amityville,/4jH3B39yVB9lf7uOszNx7N6BrUN.jpg,2.257,2,False,5.0,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '99']",0,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
4035,6412,593946,/gWh5s2i2c8C9gxmeSwYSy4TRc6s.jpg,False,"Un hombre discapacitado es perseguido por la tortura que sufrió cuando era niño cuando su media hermana con enfermedad terminal regresa a su pequeña ciudad del norte del estado de Nueva York en busca de respuestas sobre por qué su madre la abandonó 40 años antes, lo que los pone a ambos en un viaje trágico y horrible. .",2019-04-02,27,Caliban,es,Caliban,/8P54HAWWn2AX1Bpg6FGFQnMZx2S.jpg,2.615,23,False,5.9,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4036,6413,503025,/9ueo7AcxBn3TRhaoqOrrxcVb4pO.jpg,False,,2017-02-15,53-27,Captured,en,Captured,/eWsiu4dzKLj0KGNzhQNtDG9L0bx.jpg,1.759,3,False,8.0,movie,0,80,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
4037,6415,966436,/2zlsj82Rcm4gaPkpNijLsnwRODv.jpg,False,"Escribir la nota de suicidio perfecta no es fácil. También lo es matar a todo un grupo de personas en un garaje. Pero conseguir gustar a tus víctimas mientras las matas, esa es la parte realmente complicada.",2022-05-06,35-27,Suicide for Beginners,en,Suicide for Beginners,/b8QddgsYFOOvct7dR8YQVRHTD1m.jpg,2.676,7,False,4.4,movie,0,94,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4038,6419,750732,/yuu15mFqlB6gNhxy4KGHTmCcI12.jpg,False,,2020-09-25,27,The Haunting of Grady Farm,en,The Haunting of Grady Farm,/fMRPmdKGMacAuyzryIStxVW2BB6.jpg,2.491,2,False,6.5,movie,0,68,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
4039,6420,253794,/45diof7G4Tzhvo2m4BuNfH4NnVl.jpg,False,"Tom y Brenda tienen la vida perfecta, pero cuando Brenda es violentamente atacada en la comodidad de su casa, sus vidas perfectas se ven sumidas en el caos y el miedo.",2014-02-01,53-27,Haunting of the Innocent,en,Haunting of the Innocent,/cJdrRfpgbknLT7GX8fINn9pEW8E.jpg,2.496,11,False,3.4,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
4040,6421,42705,/lV1WXzpG4c05spZP6AAQuei3rSk.jpg,False,"Seis adolescentes deciden pasar las vacaciones en el mar. El barco en el que van, realmente es un barco fantasma, que les trasladara a una dimensión paralela en donde sus peores pesadillas se harán realidad. (FILMAFFINITY)",2005-04-19,27,Haunted Boat,en,Rumbo a la muerte,,1.647,8,False,3.8,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
4041,6422,1114042,,False,,2023-04-16,27,A Strange and Terrible Dream,en,A Strange and Terrible Dream,,2.744,2,False,7.0,movie,400,3,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4042,6423,1114010,/vRusHQL9FU6eWcXxmv4eH0vpY0D.jpg,False,,2023-04-15,27,Red Velvet,en,Red Velvet,,2.744,1,False,7.0,movie,0,13,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4043,6424,1113626,/ew999uKTgAlF3VoPiZsMVzohhE8.jpg,False,,2023-04-18,18-27,50/50,en,50/50,,3.842,0,False,0.0,movie,0,4,0,,"['18', '27']",0,133,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4044,6425,1113588,/qZVboEZZ4PLyt4qf5saBRZOBwXe.jpg,False,,2023-04-26,53-18-27,Call of the Void,en,Call of the Void,,3.842,0,False,0.0,movie,3000,13,0,,"['53', '18', '27']",1,33,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4045,6426,1017732,/j0Mj5Ss9bfVyCSC26PSRPDeGV8d.jpg,False,,2022-09-22,27-16,Debris,en,Debris,,3.254,0,False,0.0,movie,0,2,0,,"['27', '16']",0,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4046,6427,655058,/eOBj7xG6ck3XYbF4GvVYAOzahXu.jpg,False,,2019-10-01,27,The House on Devil's Road,en,The House on Devil's Road,/bSJjQIQRniCIg8NxbzzPMmHxVnK.jpg,1.646,1,False,5.0,movie,0,74,0,,['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4047,6428,274001,,False,,2006-01-01,35-27-10749,Die and Let Live,en,Die and Let Live,,1.754,3,False,2.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27', '10749']",0,8,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17
4048,6430,957394,/fVHwUp1CRuvuvAbT93HULZv8ku9.jpg,False,,2022-04-12,27,Reed's Point,en,Reed's Point,/3DjyTB2yZsMTL9Oi36QnAfnfZlp.jpg,3.592,21,False,5.2,movie,0,77,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4049,6431,731727,/m2raMMEmO4EARh8kEPrGeDebJBw.jpg,False,,2020-07-21,27-35,Cut and Chop,en,Cut and Chop,/lgWdRPOeqLBk7gmVYXZduDb1pWl.jpg,1.989,2,False,1.5,movie,0,90,0,,"['27', '35']",0,312,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
4050,6433,350751,/s9QQ4gQrHk2smErVQJDavUqm6qJ.jpg,False,,2015-02-06,27,Amityville Death House,en,Amityville Death House,/eKQJlA8cVJS9wPJIIFWU0IQYViE.jpg,2.496,11,False,3.8,movie,0,75,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
4051,6437,28725,/bkSCnS7HJvWpktkgvytvi50EfUL.jpg,False,"En 2005, después de una caza de 30 años, en Wichita, Kansas, la policía finalmente detuvo a uno de los asesinos en serie más evasivos del siglo, directamente en su propio patio trasero. Dennis Rader fue acusado del asesinato al menos diez mujeres a finales de los años 60 y a principios de los años 70 y luego desapareció. Años más tarde, las matanzas comienzan de nuevo...",2005-06-11,18-27-80,B.T.K. Killer,en,BTK Asesino en serie,,1.645,13,False,3.7,movie,0,82,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '80']",0,4,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18
4052,6438,1009840,/ditEcoA44lPySL0qqSEA3sXJIS2.jpg,False,,2022-08-23,27-35-9648,The Day After Halloween,en,The Day After Halloween,/hvwkahWFVD91rzo02cPF0k0LU5t.jpg,2.741,0,False,0.0,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '9648']",0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4053,6439,498596,/fJahEblmfyoeha9yws0ozYyAty5.jpg,False,,2017-10-20,18-27-53,The Ballerina,en,The Ballerina,/Am98IEySHzntGi5ecFfQ1Ozd1Mi.jpg,1.645,19,False,5.8,movie,0,106,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27', '53']",1,153,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6
4054,6440,702608,/nSNqH0hi9wKLdRL1sXEJ71qAyW3.jpg,False,Las cosas empeoran cuando un grupo de cineastas en disputa se une a un festival de cine sospechoso en el lugar de un misterioso asesinato.,2020-10-30,27-35,Sleepaway Slasher,en,Sleepaway Slasher,,3.241,2,False,6.0,movie,115000,101,0,,"['27', '35']",0,312,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
4055,6441,58765,/16SbviuQ8FDAq9ARzdMIJ2kEJs5.jpg,False,"Compuesta por tres historias distintas, Slices of Life encuentra su nexo de unión en Mira, una joven amnésica que despierta frente a un motel de carretera. Mira buscará señales de su propia identidad en las páginas de tres libros, cada uno de los cuáles muestra distintos aspectos de la vida cotidiana… quizás su propia vida.",2010-10-23,27-878-53,Slices of Life,en,Slices of Life,/j3Pq7bzHLM8gfjrY8qwrTkzWDYr.jpg,2.774,12,False,3.2,movie,0,107,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,13
4056,6443,90120,/xk6bV69ockdQL7mwLtGzh7NIcNM.jpg,False,,2001-02-13,27,HorrorVision,en,HorrorVision,/AngFfm7RoHghdlETmFaLlgu7Fl2.jpg,2.772,12,False,4.9,movie,50000,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
4057,6447,116475,/cImRXRmXd3Wl3FTGQm0vJ1ZWH2R.jpg,False,,2012-06-16,27,Saturday Morning Massacre,en,Saturday Morning Massacre,/dOz4AFp8e8taqUXjSZvHH1JmOf2.jpg,2.693,26,False,4.5,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
4058,6449,29579,/vH0grXA9KwbsBmfb0zso0mOyxp4.jpg,False,,2006-05-05,53-27,H2Odio,it,H2Odio,/e2j3pwJ11kYCb7SbkskJBL9m7Kh.jpg,3.092,31,False,4.0,movie,0,88,0,"{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}","['53', '27']",1,307,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17
4059,6451,715133,/r20QcjXtKdBr7XyqtZgs5O2UiaZ.jpg,False,,2020-06-05,27-9648-53,Finding Randy,en,Finding Randy,/orB0qsFN9VICeZcjcMEtNVY6jF4.jpg,2.047,4,False,5.5,movie,1000,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3
4060,6452,550286,/emssgom1zIzEWsfndP5GwbH6NfX.jpg,False,"Una enfermera de atención domiciliaria coje un trabajo para cuidar a alguien en su casa,  pero va a ser lo mas difícil en lo que haya trabajado hasta ahora; Sin darse cuenta, es arrastrada a algo mucho más siniestro...",2018-10-31,18-27,Don't Open Your Eyes,en,Don't Open Your Eyes,/udX9ZS6nsOUj93IBVgr93MckxO7.jpg,2.19,9,False,5.9,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['18', '27']",0,133,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
4061,6453,646558,/37QmczJAqqhulf3Ectn8KcQVJsw.jpg,False,,2019-10-19,27,Widow's Walk,en,Widow's Walk,/i2zhz04bV9rpACojKbotCGi9pe0.jpg,2.514,3,False,4.7,movie,0,97,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
4062,6457,103437,/eeAajs0cVFznEKyDyXHbp9WcHFQ.jpg,False,"Cuando un grupo de jóvenes de la universidad deciden ir hacia la playa de Spring Break, consiguen atar a uno de sus amigos a un espantapájaros en un campo de maíz como broma. Accidentalmente el muchacho muere durante la noche despertando el espíritu del Espantapájaros. En ese momento el Espantapájaros comenzará a devolver la broma a sus amigos en un juego incluso más mortal. Uno por uno, los chicos del asesinato del pobre muchacho, caerán bajo el hacha implacable del Espantapajaros vengador...",2004-06-15,27,Scarecrow Gone Wild,en,Novatada sangrienta,/pjpjilg0cmtFk8Ag3Z9kmb9oxlH.jpg,1.637,13,False,3.6,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
4063,6459,366617,/iadl28Qj5BLtZ6WsHp9YvY73mMu.jpg,False,"Todo parece sin incidentes para Dean y Claire, ya que se dirigen a la hermosa Australia rural durante un fin de semana. Su mayor problema es qué hacer para que Claire sea aceptada en una Universidad interestatal. La pareja se encuentra con Knuck y las cosas comienzan a descontrolarse. Heath y Jarred solo avivan el fuego y los mayores temores de Claire y Dean se hacen realidad.",2017-06-27,27-53,Blood Hunt,en,Blood Hunt,/dMjvXrc7gKNxCXBTB67omMxRnbS.jpg,3.056,13,False,5.6,movie,0,77,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6
4064,6461,49748,/Aam4UOd4Je90m4fxSIm9d8RXaEC.jpg,False,,2006-08-04,27-53,Easter Bunny Kill! Kill!,en,Easter Bunny Kill! Kill!,,1.841,6,False,2.3,movie,0,90,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17
4065,6462,667824,/ofT4Rj3z3gwYhwc9DgOhF5P7MTw.jpg,False,,2019-08-19,35-27,Primitiva,en,Primitiva,,1.636,0,False,0.0,movie,700000,69,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4
4066,6464,741357,/zq1g4MFuWy5nahkSvm8mfnjYsiP.jpg,False,,2020-10-21,27-35,What Happens Next Will Scare You,en,What Happens Next Will Scare You,,2.179,0,False,0.0,movie,0,72,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35']",0,312,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
4067,6465,133197,/rWXRegsn6pSSTmxzJK8FftQDONx.jpg,False,"Un joven matrimonio adquiere una antigua casa situada en una pequeña localidad de Kansas. Recién instalados, invitan a unos amigos a conocerla. Esa noche, todos son testigos de fenómenos extraños.",2002-10-27,27-53-10770,Sightings: Heartland Ghost,en,El fantasma de High River,,1.83,14,False,5.3,movie,0,92,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '10770']",1,32,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21
4068,6466,476662,/hkpm6qTfDgZE93jZErpU1P9rfp.jpg,False,A dos chicas chinas se les ofrece un trabajo de traducción de películas en una antigua mansión inglesa apartada. Allí descubren espantosos secretos familiares y conocen el traumático pasado de Susu.,2018-10-13,27-80-18,Susu,en,Susu,/67A6jNLeTNSJVSDQORgGzVgmEKp.jpg,2.757,3,False,7.0,movie,0,106,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '80', '18']",0,6,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5
4069,6467,459471,/bOL6qexGlUT5PLQhaPVgrhtp1kj.jpg,False,,2016-08-22,878-27-9648,Anomaly,en,Anomaly,,3.215,10,False,3.4,movie,0,98,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27', '9648']",0,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7
4070,6468,375580,/hI4sNhgBIaqYEkHs19S0NwONcHP.jpg,False,,2017-10-17,27-9648,Dead Body,en,Dead Body,/19arxyeA6qoK1lhk4rQ98rWFvMw.jpg,2.036,29,False,5.2,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
