,id,title,quantile,vote_average,duration,popularity,revenues,val_count,is_terror_comedia,Crimen,Animación,Fantasía
1254,663866,Censor,3,5.8,84,9.224,314785,2571,0,0,0,0
1255,209901,Nada Que Temer,3,5.2,100,12.201,1675381,2571,0,0,0,0
1256,639247,Dreamkatcher,1,5.3,85,9.623,0,1068,1,0,0,0
1257,39436,Insomnio,0,6.1,117,9.196,0,9,1,1,0,0
1258,22476,Infestación,0,6.0,91,9.697,0,5,0,0,0,0
1259,334536,La enviada del mal,1,5.8,93,9.2,19980,1068,1,0,0,0
1260,548064,Igual eres el asesino,0,6.0,92,9.954,0,6,0,0,0,0
1261,296130,Harbinger Down,0,4.5,82,7.445,0,378,0,0,0,0
1262,436549,The Field Guide to Evil,3,5.7,117,8.516,0,2571,0,0,0,0
1263,55890,Bereavement,0,5.3,103,8.189,0,20,0,1,0,0
1264,532647,Trespassers,0,5.2,88,11.268,0,15,1,1,0,0
1265,538227,Extra ordinario,0,6.5,94,7.196,0,7,0,0,0,1
1266,193612,El estigma del mal,3,5.1,98,7.436,17834867,2571,0,0,0,0
1267,135812,Drácula 3D,0,3.3,110,9.683,0,5,1,0,0,0
1268,39522,Megapiraña,0,3.3,92,10.181,0,6,0,0,0,0
1269,16028,They (Ellos),1,4.9,89,8.926,0,1068,1,0,0,0
1270,253306,Housebound,0,6.6,109,9.929,0,13,1,0,0,0
1271,387801,La región salvaje,0,5.9,98,9.679,0,3,1,0,0,0
1272,767499,The Manor (La Mansión),3,5.5,81,9.706,0,2571,0,0,0,0
1273,299551,El instituto Atticus,3,5.7,92,10.928,0,2571,0,0,0,0
1274,55723,ChromeSkull: Laid to Rest 2,3,4.9,93,8.284,0,2571,0,0,0,0
1275,210908,All Cheerleaders Die,0,5.2,89,9.674,0,26,1,0,0,0
1276,46959,Game Over: Se acabó el juego,0,6.2,87,6.64,0,5,1,0,0,0
1277,467,The Hole,0,6.2,102,10.92,7819851,12,1,1,0,0
1278,101179,Truth or Dare,0,5.6,95,11.921,0,112,1,0,0,0
1279,41235,Ritual,3,4.6,103,5.663,0,2571,0,0,0,0
1280,56906,Husk,1,5.8,83,6.919,0,1068,1,0,0,0
1281,561859,Alien Overlords,0,4.0,76,9.285,0,2,0,0,0,0
1282,530076,Ejecutivos agresivos,0,4.8,86,9.177,0,435,0,0,0,0
1283,32301,Piñata: Survival Island,0,5.0,84,10.385,0,312,0,0,0,0
1284,30685,La masacre de Town Creek,1,5.3,90,9.915,0,1068,1,0,0,0
1285,29512,El rostro de la venganza,0,5.5,99,6.414,0,307,1,0,0,0
1286,244316,Territorio Grizzly,0,5.3,94,13.185,0,62,1,0,0,0
1287,140965,La llorona 3,3,6.6,89,5.926,0,2571,0,0,0,0
1288,11662,Casshern,0,5.9,141,8.663,12353768,37,0,0,0,0
1289,39341,Alaridos,0,6.3,95,8.613,0,312,0,0,0,0
1290,12576,Deathwatch,0,5.8,94,9.41,2270658,2,1,0,0,0
1291,448252,Se ocultan en la oscuridad,0,6.1,99,6.664,0,254,1,0,0,0
1292,408149,La isla de los muertos,3,4.5,90,8.632,0,2571,0,0,0,0
1293,419639,The Thinning,0,6.9,90,8.662,0,33,1,0,0,0
1294,550412,The Legend of Halloween Jack,3,4.7,84,12.124,0,2571,0,0,0,0
1295,486011,Me gusta. Comparte. Sigue,0,5.2,97,11.162,0,11,1,0,0,0
1296,207475,The Ouija Experiment,3,4.2,88,9.907,0,2571,0,0,0,0
1297,28509,Komodo vs. Cobra,0,4.3,94,7.115,0,22,0,0,0,0
1298,137145,247 Degrees Fahrenheit,1,5.7,88,8.406,0,1068,1,0,0,0
1299,329010,Emelie,1,5.2,82,9.159,0,1068,1,0,0,0
1300,13848,Stuck,0,6.1,85,8.352,151449,48,1,1,0,0
1301,13557,Los Profanadores de Tumbas,1,5.8,95,6.901,478535,1068,1,0,0,0
1302,391626,The Offering,0,5.2,95,11.153,0,45,1,0,0,0
1303,159128,Somos lo que somos,0,5.7,105,9.151,81381,153,1,0,0,0
1304,26233,Abril sangriento,3,4.4,91,8.659,0,2571,0,0,0,0
1305,551994,The Shed,1,5.7,98,8.101,0,1068,1,0,0,0
1306,632309,The Assent,1,6.0,89,9.911,0,1068,1,0,0,0
1307,17209,Madhouse,1,5.7,91,8.146,0,1068,1,0,0,0
1308,23173,Tormented,0,5.2,91,9.146,1362653,312,0,0,0,0
1309,172828,Bicho malo (Bad Milo),0,5.7,85,10.148,19613,435,0,0,0,0
1310,91549,Los Diarios de la Mariposa,3,5.4,85,11.247,3838,2571,0,0,0,0
1311,289416,La posesión de Grace,0,4.9,87,10.399,0,307,1,0,0,0
1312,605133,Slaxx,0,5.8,77,10.161,0,312,0,0,0,0
1313,27646,La noche de los demonios,0,5.0,93,11.643,0,17,0,0,0,0
1314,13548,"Borderland, al otro lado de la frontera",0,5.4,105,10.392,0,48,1,1,0,0
1315,199578,Patrick,0,5.0,96,9.141,0,101,1,0,0,0
1316,512936,4/20 Masacre,0,6.1,85,7.766,0,55,0,0,0,0
1317,459947,Jackals,1,5.5,86,12.893,0,1068,1,0,0,0
1318,31012,Cerberus,0,4.7,92,7.986,0,63,0,0,0,1
1319,114958,Storage 24,0,4.3,87,6.888,0,378,0,0,0,0
1320,79896,The Revenant,0,6.2,110,10.886,0,435,0,0,0,0
1321,74725,Kill List,0,6.2,95,8.637,450275,15,1,1,0,0
1322,332704,Backtrack,0,5.8,90,8.138,0,21,1,0,0,0
1323,26334,Run! Bitch Run!,1,4.2,90,6.154,0,1068,1,0,0,0
1324,16611,Blackout,1,5.4,85,8.023,0,1068,1,0,0,0
1325,278316,The Sweet Blood of Jesus,0,5.0,123,8.756,0,3,0,0,0,0
1326,294308,Don't Blink,3,4.9,92,9.636,0,2571,0,0,0,0
1327,65599,The Woman,0,6.0,102,11.88,0,133,0,0,0,0
1328,363111,Lobos en la noche,1,5.0,73,9.884,0,1068,1,0,0,0
1329,11056,Darkness,3,5.7,102,9.127,12241855,2571,0,0,0,0
1330,858064,Night of the Animated Dead,0,6.4,70,8.416,0,16,0,0,1,0
1331,711715,The Current Occupant,0,5.5,86,7.27,0,13,1,0,0,0
1332,9706,Ring: The Spiral,0,5.3,97,9.622,12662948,3,1,0,0,1
1333,879957,Wyrmwood: Apocalypse,0,5.5,88,7.644,0,48,0,0,0,0
1334,14217,Reincarnation,0,5.9,96,5.623,4664641,162,0,0,0,0
1335,662844,Angels Fallen,0,5.7,86,8.066,0,9,0,0,0,1
1336,19066,Área de descanso 2: No mires atrás,3,5.0,89,5.972,0,2571,0,0,0,0
1337,265010,El canal,0,5.7,93,8.372,0,254,1,0,0,0
1338,101669,Mother's Day,0,6.5,112,11.37,863044,14,1,1,0,0
1339,410126,Patient Seven,0,5.1,116,8.372,0,307,1,0,0,0
1340,217787,Paranormal Whacktivity,0,3.9,89,6.748,0,435,0,0,0,0
1341,731740,El misterio de Block Island,0,5.2,103,8.887,0,378,0,0,0,0
1342,21469,Across the Hall,0,6.0,93,7.434,0,112,1,0,0,0
1343,343173,Generación Z,3,5.5,87,6.367,0,2571,0,0,0,0
1344,46429,Cazador de demonios,0,4.8,90,9.865,0,7,0,0,0,0
1345,18870,Minotauro,0,4.7,93,10.361,0,7,0,0,0,1
1346,12483,Viaje a las tinieblas,0,5.1,98,7.86,0,153,1,0,0,0
1347,398798,The Night Watchmen,0,5.1,90,7.865,0,435,0,0,0,0
1348,12720,Suicide Club (El club del suicidio),0,6.6,99,10.109,0,153,1,0,0,0
1349,310137,Bound to Vengeance,0,5.7,80,8.862,0,307,1,0,0,0
1350,467239,Temple,0,3.9,78,8.114,0,4,0,0,0,0
1351,412758,Eat Locals,0,5.1,93,11.332,0,23,0,0,0,0
1352,15991,Bad Biology,0,4.8,84,9.357,0,59,0,0,0,1
1353,614199,Spiral,0,6.1,87,8.867,0,254,1,0,0,0
1354,762441,Un Lugar Tranquilo: Día Uno,0,0.0,0,12.636,0,37,0,0,0,0
1355,26588,El crepúsculo de Summer,1,5.1,91,9.805,0,1068,1,0,0,0
1356,580944,La casa del árbol,0,5.6,84,6.694,0,65,0,0,0,0
1357,257087,El velo,3,4.8,93,10.809,0,2571,0,0,0,0
1358,24939,El regreso de los muertos vivientes: Danza macabra,0,5.4,95,8.854,0,12,0,0,0,0
1359,103620,Maniac,3,6.1,89,8.855,31081,2571,0,0,0,0
1360,132064,Vile,1,4.9,88,7.804,0,1068,1,0,0,0
1361,15543,Penny Dreadful,1,5.4,92,7.1,0,1068,1,0,0,0
1362,1078741,Bury the Bride,3,0.0,88,9.704,0,2571,0,0,0,0
1363,431185,He's Out There,1,5.8,89,9.606,0,1068,1,0,0,0
1364,407620,El planeta de los tiburones,0,3.8,85,9.341,6,49,0,0,0,0
1365,381034,I am not a serial killer,0,6.3,104,10.852,0,5,1,0,0,0
1366,17577,La tumba del diablo,0,4.5,90,10.344,0,3,1,0,0,0
1367,445710,Los chicos del maíz: La huida,3,4.9,82,8.12,0,2571,0,0,0,0
1368,466129,Alice: presencias malévolas,1,5.6,94,8.889,0,1068,1,0,0,0
1369,14878,The Objective,0,5.5,90,9.593,0,16,1,0,0,0
1370,472876,Zombies,0,5.8,84,9.369,0,3,1,0,0,0
1371,207774,The Borderlands,3,5.4,89,8.841,0,2571,0,0,0,0
1372,34081,Ted Bundy,0,5.8,99,9.588,68716,13,0,1,0,0
1373,810271,The Resort,3,4.2,75,6.302,0,2571,0,0,0,0
1374,16921,Autopsy,1,4.9,84,8.088,0,1068,1,0,0,0
1375,463322,The Dark,0,6.1,95,10.593,0,11,0,0,0,1
1376,400605,Dead Rising: Endgame,0,5.2,96,7.339,0,48,0,0,0,0
1377,391975,Lavalantula 2,0,5.3,85,6.531,0,101,1,0,0,0
1378,46302,Fast Food Killer,0,5.0,82,7.834,0,26,1,0,0,0
1379,534271,The Cleaning Lady,1,5.5,90,7.311,0,1068,1,0,0,0
1380,43931,Almas condenadas,0,5.5,107,8.834,21500813,12,0,0,0,0
1381,15069,Waz,0,5.4,104,9.833,0,12,1,1,0,0
1382,1067714,Unseen,0,6.1,76,6.951,0,254,1,0,0,0
1383,410988,The Stakelander,0,5.8,85,8.586,0,48,0,0,0,0
1384,359245,Even Lambs Have Teeth,0,5.7,78,8.153,0,307,1,0,0,0
1385,580629,Get Duked!,0,6.2,87,12.037,0,5,0,0,0,0
1386,413857,Tragedy Girls,0,6.0,98,9.084,0,312,0,0,0,0
1387,555252,Killer Under The Bed,0,4.1,90,7.614,0,307,1,0,0,0
1388,408490,It Came from the Desert,0,5.1,90,8.261,0,17,0,0,0,0
1389,541560,El Viento (The Wind),0,5.6,86,9.834,0,2,1,0,0,0
1390,15039,Cazadores de sangre,0,4.2,94,12.044,0,11,1,0,0,0
1391,116979,Chained,0,6.7,94,8.326,0,15,1,1,0,0
1392,461108,Toxic Shark,0,5.7,88,8.708,0,378,0,0,0,0
1393,539364,Satanic panic,0,5.3,89,6.082,0,312,0,0,0,0
1394,40723,Problema cada día,0,5.8,101,8.319,9200,10,0,0,0,0
1395,4627,Krabat y el molino del diablo,0,5.9,120,8.517,0,12,0,0,0,1
1396,483737,Totem,3,5.2,89,10.073,0,2571,0,0,0,0
1397,15527,Otis,0,5.5,100,6.547,0,435,0,0,0,0
1398,340601,Delirium,0,5.8,96,8.823,0,307,1,0,0,0
1399,661289,The Summers of IT: Chapter Two,0,7.3,169,7.256,0,27,0,0,0,1
1400,25753,Los chicos del maíz VII: Revelación,3,4.0,82,7.393,0,2571,0,0,0,0
1401,797815,La huésped maldita,3,6.4,97,8.962,0,2571,0,0,0,0
1402,139933,Kiss of the Damned,0,5.2,95,7.562,14752,3,1,0,0,0
1403,735782,El Apocalipsis Zombie en el Apartamento 14F,0,6.0,0,8.132,0,312,0,0,0,0
1404,614722,Hell House LLC III: Lake of Fire,3,5.2,85,7.92,0,2571,0,0,0,0
1405,660335,¿Quién teme al lobo feroz? (Hunted),0,6.4,87,9.08,0,9,1,0,0,0
1406,530351,Belleza Maldita (Bad Hair),0,6.0,102,9.671,0,312,0,0,0,0
1407,496212,No dormirás,1,5.5,106,9.062,0,1068,1,0,0,0
1408,11429,Beyond Re-Animator,0,6.0,95,10.803,0,59,0,0,0,0
1409,56180,La casa muda,0,5.6,86,7.305,0,33,1,0,0,0
1410,1019836,Christmas Bloody Christmas,3,5.8,87,8.648,0,2571,0,0,0,0
1411,116811,Berberian Sound Studio,0,6.0,92,7.304,0,41,1,0,0,0
1412,561546,Nazi Overlord,0,4.7,88,8.31,0,4,0,0,0,0
1413,347757,La muñeca vudú,1,5.3,85,8.304,0,1068,1,0,0,0
1414,383535,They're Watching,0,5.6,95,7.054,0,12,1,0,0,0
1415,14228,Mortuary,0,4.6,94,9.56,0,162,0,0,0,0
1416,7737,Resident Evil 3: Extinción,0,6.3,94,7.862,148412065,12,0,0,0,0
1417,22007,Train,1,5.3,94,10.299,0,1068,1,0,0,0
1418,317981,Bloodsucking Bastards,0,5.5,84,9.251,0,435,0,0,0,0
1419,384978,Puppet Master: Axis Termination,0,4.9,75,5.439,0,59,0,0,0,1
1420,436973,Dead Night,3,4.6,82,8.801,0,2571,0,0,0,0
1421,9847,El republicano,0,4.8,93,8.521,20840,312,0,0,0,0
1422,456529,Jacob's Ladder,0,4.5,89,6.942,0,254,1,0,0,0
1423,74777,Absentia,0,5.8,92,9.291,0,21,1,0,0,0
1424,18443,Decoys 2,0,5.5,94,9.548,0,378,0,0,0,0
1425,541099,DeadTectives,0,6.2,92,6.879,0,435,0,0,0,0
1426,760875,The Devil Below,1,4.9,89,10.43,0,1068,1,0,0,0
1427,24935,El regreso de los muertos vivientes: Necrópolis,0,5.4,88,9.537,0,12,0,0,0,0
1428,5857,Sé quién me mató,0,4.5,105,11.287,9620399,39,1,0,0,0
1429,235046,Darkroom,0,5.0,81,9.299,0,307,1,0,0,0
1430,720407,Untitled Horror Movie,0,4.1,87,9.581,0,312,0,0,0,0
1431,13742,Sheitan,0,5.7,94,8.534,0,36,1,0,0,0
1432,29896,Never Cry Werewolf,3,5.7,87,8.344,0,2571,0,0,0,0
1433,10008,Maleficio,0,5.6,83,11.783,29612137,112,1,0,0,0
1434,520905,Insanidad - La lucha es real,0,5.4,87,7.302,0,26,1,0,0,0
1435,15846,The Burrowers,0,5.9,96,7.283,0,14,0,0,0,0
1436,10011,Abominable,1,5.0,94,5.783,1810000,1068,1,0,0,0
1437,795853,Gaia,0,6.0,97,10.809,0,4,0,0,0,1
1438,301728,Infini,0,5.3,110,10.234,0,101,1,0,0,0
1439,20215,Habitación 333,3,4.5,94,7.19,0,2571,0,0,0,0
1440,84577,Seven Below (7 Below),3,3.4,90,8.252,0,2571,0,0,0,0
1441,15749,Perseguida,0,5.4,86,11.935,498088,153,1,0,0,0
1442,760919,La oscuridad,3,6.1,92,9.305,0,2571,0,0,0,0
1443,12683,Alone In The Dark: El Regreso de las Sombras,0,3.8,88,7.99,0,12,0,0,0,1
1444,531145,Boarding School,0,6.4,111,11.037,0,162,0,0,0,0
1445,410876,Visiones de la muerte,1,5.5,107,8.533,0,1068,1,0,0,0
1446,28499,Tumbas abiertas,1,4.8,88,10.874,0,1068,1,0,0,0
1447,534235,14 Cameras,1,5.1,90,8.181,0,1068,1,0,0,0
1448,319188,Frankenstein vs. La Momia,3,4.5,114,7.756,0,2571,0,0,0,0
1449,582883,La chaqueta de piel de ciervo,0,6.4,77,9.282,0,435,0,0,0,0
1450,343284,Deb contra los zombies,0,5.3,84,7.775,0,435,0,0,0,0
1451,458673,Hunter's Moon,0,3.6,81,9.626,0,9,1,1,0,0
1452,254126,Masacre sangrienta,3,4.2,100,6.032,0,2571,0,0,0,0
1453,628446,Killer Sofa,0,4.8,80,9.102,0,435,0,0,0,0
1454,27259,Long Time Dead (Muertos del pasado),1,5.4,94,8.019,13102295,1068,1,0,0,0
1455,17,The Dark,0,5.8,87,9.519,6593579,112,1,0,0,0
1456,433002,Exorcismo en Amityville,3,3.9,77,9.144,0,2571,0,0,0,0
1457,583116,The House Next Door: Meet the Blacks 2,0,5.7,97,8.87,2893660,435,0,0,0,0
1458,89691,ATM,1,5.0,91,8.766,921752,1068,1,0,0,0
1459,44811,Larvas asesinas,0,5.0,90,7.416,0,22,0,0,0,0
1460,23382,Dark Country,0,5.6,88,6.504,0,48,1,1,0,0
1461,354216,The Devil's Candy,0,6.3,79,7.269,0,6,1,0,0,0
1462,35074,Dinoshark,0,4.6,92,6.825,0,22,0,0,0,0
1463,15135,Feast III: Atrapados III,0,4.8,79,5.733,0,4,1,0,0,0
1464,280005,Blood Moon,0,5.8,90,8.675,0,6,0,0,0,0
1465,191619,Peligro en el lago,3,3.7,90,7.014,0,2571,0,0,0,0
1466,153509,Zombie Massacre,0,5.1,91,8.664,0,48,0,0,0,0
1467,558655,Mi propia sangre,0,6.9,93,7.019,0,254,1,0,0,0
1468,466565,Hagazussa,0,5.6,102,6.767,0,11,0,0,0,1
1469,404584,La posesión,3,4.7,90,8.514,0,2571,0,0,0,0
1470,17166,Psicópatas,1,5.4,89,9.739,0,1068,1,0,0,0
1471,77677,Escapee,0,3.9,98,6.929,0,112,1,0,0,0
1472,291272,Todavía estamos aquí,3,5.6,83,9.261,0,2571,0,0,0,0
1473,139715,Escuela de zombies,0,4.9,87,6.007,0,435,0,0,0,0
1474,30155,Terror desnudo,1,5.3,104,6.316,0,1068,1,0,0,0
1475,639250,The Voices,1,5.4,96,11.282,0,1068,1,0,0,0
1476,331392,Eloise,0,5.2,89,6.261,0,254,1,0,0,0
1477,79582,Aliens vs Avatars,0,2.8,80,6.547,0,9,1,0,0,0
1478,925705,The Long Night,3,5.2,91,7.576,0,2571,0,0,0,0
1479,684420,Corona Zombies,0,4.6,61,7.669,0,312,0,0,0,0
1480,293572,The Houses October Built,1,4.9,91,7.508,0,1068,1,0,0,0
1481,224815,Skinwalker Ranch,0,5.3,86,6.256,0,20,1,0,0,0
1482,10263,Tamara,0,5.1,98,7.0,206871,16,1,0,0,1
1483,9017,El bunker,0,5.9,90,9.95,0,9,0,0,0,0
1484,10894,"May, ¿quieres ser mi amigo?",0,6.5,93,8.999,264349,15,0,0,0,0
1485,564176,Deadsight,3,6.3,89,8.958,0,2571,0,0,0,0
1486,560252,Matriarch,0,5.1,91,4.986,0,307,1,0,0,0
1487,604532,School Spirit,0,5.5,84,7.448,0,65,0,0,0,0
1488,84520,The Bunny Game,3,5.0,76,7.998,0,2571,0,0,0,0
1489,472226,Festival de Sangre,0,5.5,93,10.005,0,435,0,0,0,0
1490,438436,Most Beautiful Island,0,5.4,80,6.823,0,41,1,0,0,0
1491,58664,Fantasmas a mogollón,0,6.3,93,10.006,0,5,0,0,0,1
1492,653643,Scare Me,0,6.2,104,10.908,0,435,0,0,0,0
1493,16209,"Jesucristo, cazador de vampiros (Jesucristo Cazavampiros)",0,4.7,85,6.913,0,23,0,0,0,0
1494,586592,Ven con papá,0,6.0,96,11.004,57998,4,1,0,0,0
1495,464431,El llamado del otro lado,3,4.6,83,11.588,0,2571,0,0,0,0
1496,254472,Stung,0,5.3,87,9.746,71085,24,0,0,0,0
1497,84907,Playback,1,4.1,95,7.474,0,1068,1,0,0,0
1498,52398,Seres extraños,3,6.0,92,6.241,0,2571,0,0,0,0
1499,96648,The Incident,1,5.6,85,8.492,0,1068,1,0,0,0
1500,19222,Parasomnia,1,4.9,103,5.831,0,1068,1,0,0,0
1501,480100,Nightmare Cinema,3,6.0,119,10.248,0,2571,0,0,0,0
1502,73936,Retreat (Aislados),0,5.5,89,8.741,4498,41,1,0,0,0
1503,12526,Bug,0,6.1,98,10.49,8095658,153,1,0,0,0
1504,744742,El ultimo rito,1,6.4,107,9.269,0,1068,1,0,0,0
1505,257444,The Boy,0,5.8,105,8.992,0,153,1,0,0,0
1506,684684,Shortcut,0,5.7,80,7.965,769563,7,0,0,0,1
1507,440444,Piercing,0,5.8,82,8.397,0,112,1,0,0,0
1508,159092,Hell Baby,0,5.2,98,9.739,0,435,0,0,0,0
1509,934207,Sissy,0,6.2,102,8.34,0,13,1,0,0,0
1510,9544,Miedo punto com,0,3.7,101,10.235,18902015,15,1,1,0,0
1511,74471,Los Muertos,0,5.7,105,7.986,0,11,1,0,0,0
1512,416166,The Institute,0,4.2,90,9.057,0,13,1,0,0,0
1513,891931,H.P. Lovecraft's Monster Portal,0,5.9,80,8.191,0,254,1,0,0,0
1514,460962,Alien Convergence,0,4.2,86,8.717,0,21,0,0,0,0
1515,715239,Triggered,0,5.6,90,9.407,0,55,0,0,0,0
1516,25754,Los Chicos del Maíz,0,4.5,92,9.48,0,32,1,0,0,0
1517,503125,Little Monsters,0,6.6,94,10.24,0,312,0,0,0,0
1518,1033052,The Mean One,0,7.9,93,8.203,0,312,0,0,0,0
1519,27601,El vengador tóxico IV: Ciudadano Toxie,0,6.4,109,7.477,0,435,0,0,0,0
1520,14456,Cabeza de muerte (Fungus Mortalitas),0,4.9,84,10.976,4910682,162,0,0,0,0
1521,8875,Timber falls,1,5.1,97,8.976,0,1068,1,0,0,0
1522,945840,Dead Zone,0,6.7,83,7.194,0,49,0,0,0,0
1523,174188,Una pareja infernal,0,5.1,85,8.225,0,26,0,0,0,1
1524,580632,Snatchers,0,6.7,93,8.481,0,8,0,0,0,0
1525,14033,Escapando de la oscuridad,0,4.6,84,7.221,4299141,254,1,0,0,0
1526,610201,The Pale Door,0,5.5,96,6.279,21200,14,0,0,0,0
1527,440397,A Demon Within,0,5.3,91,6.567,0,3,0,0,0,0
1528,13511,Rawhead Rex,3,5.3,89,10.629,0,2571,0,0,0,0
1529,226458,Backmask,0,4.6,91,8.223,0,307,1,0,0,0
1530,397278,Fender Bender,1,5.3,91,7.282,0,1068,1,0,0,0
1531,252529,Mi otro yo,0,5.4,86,7.968,489884,4,1,0,0,0
1532,463022,The Super,0,5.2,90,7.473,0,307,1,0,0,0
1533,14458,Alterado,0,5.3,88,7.964,0,101,1,0,0,0
1534,53335,Sexy Killers (Candy Stripers),3,4.8,89,6.664,0,2571,0,0,0,0
1535,12591,El verdadero Santa,0,5.4,78,8.713,0,26,0,0,0,1
1536,19116,Internados,0,4.0,93,8.223,0,378,0,0,0,0
1537,361042,The Hollow,0,4.8,90,6.186,0,65,0,0,0,0
1538,46812,Jóvenes ocultos 3: Sed de sangre,0,5.2,81,7.81,0,17,0,0,0,0
1539,289239,Fantasmas a mogollón 2: Mi amiga fantasmagórica,0,5.8,91,8.632,0,5,0,0,0,1
1540,401065,La casa de las masacres,3,4.8,78,7.583,0,2571,0,0,0,0
1541,40631,Dracula,0,5.5,90,7.818,0,10,0,0,0,0
1542,86305,Exit Humanity,0,5.3,114,7.168,0,133,0,0,0,0
1543,13849,The Cottage,0,6.0,92,8.957,0,2,1,1,0,0
1544,505063,Await Further Instructions,3,5.4,91,8.465,0,2571,0,0,0,0
1545,383741,Swarm of the Snakehead,0,2.5,95,6.016,0,435,0,0,0,0
1546,13429,Donkey Punch: Juegos mortales,0,4.8,99,8.206,0,3,1,1,0,0
1547,11345,The Zodiac,0,5.5,92,8.206,86872,4,1,1,0,0
1548,101519,Un miedo increíble a todo lo que existe,0,5.7,100,9.206,0,4,1,0,0,0
1549,79771,Chillerama,0,5.6,120,8.526,0,435,0,0,0,0
1550,37254,La criatura,0,5.7,91,8.194,0,63,0,0,0,1
1551,637969,Swing low,1,5.7,84,8.651,0,1068,1,0,0,0
1552,68610,ReGOREgitated Sacrifice,3,3.9,66,6.355,0,2571,0,0,0,0
1553,467839,Predator World,0,4.9,85,6.0,0,14,0,0,0,0
1554,138496,Crawlspace,0,4.8,89,11.21,0,4,1,0,0,0
1555,805682,Horror in the High Desert,1,6.4,80,10.265,0,1068,1,0,0,0
1556,586044,I'm Just F*cking with You,0,6.0,81,8.703,0,5,0,0,0,0
1557,146229,Kristy,0,6.1,86,9.455,0,307,1,0,0,0
1558,648043,The Driver,0,6.4,97,6.333,0,55,0,0,0,0
1559,5956,El hijo del mal (Joshua),0,5.7,105,8.201,719968,41,1,0,0,0
1560,444109,Bethany,3,5.4,90,9.596,32075,2571,0,0,0,0
1561,407531,Bedeviled,1,5.3,91,8.206,0,1068,1,0,0,0
1562,590575,Beneath Us,1,6.1,82,7.944,0,1068,1,0,0,0
1563,245627,Abattoir,1,4.4,98,6.455,0,1068,1,0,0,0
1564,39681,7 días,0,6.3,105,10.198,0,153,1,0,0,0
1565,353686,Visions,0,5.4,80,6.95,0,307,1,0,0,0
1566,135579,Muertos antes del amanecer,0,5.4,88,9.108,0,7,0,0,0,0
1567,18912,La angustia del miedo,0,7.1,75,8.193,0,12,1,1,0,0
1568,438982,Game of Death,0,4.9,73,6.65,0,307,1,0,0,0
1569,126323,Mine Games,0,5.6,88,5.097,0,307,1,0,0,0
1570,46333,Pervert!,0,5.1,81,9.194,0,435,0,0,0,0
1571,16126,El vuelo de los muertos vivientes,0,5.1,89,8.944,0,55,0,0,0,0
1572,146243,Haunt,3,5.2,86,8.446,0,2571,0,0,0,0
1573,301325,#Horror,0,3.5,90,8.697,0,2,1,0,0,0
1574,61238,Witches of Breastwick 2,3,5.9,79,5.213,0,2571,0,0,0,0
1575,526052,Posesión Diabólica,0,5.5,98,8.824,0,3,1,0,0,0
1576,508330,Awoken,0,5.7,87,9.235,0,112,1,0,0,0
1577,594482,Path of Darkness: Making 'Silent Hill',0,5.8,59,6.869,0,67,0,0,0,0
1578,628866,The Return,0,6.8,90,7.456,0,378,0,0,0,0
1579,320678,Vampyres,3,4.4,79,7.061,0,2571,0,0,0,0
1580,27860,Pterodactyl,0,4.8,89,8.116,0,4,1,0,0,0
1581,707408,Rent-A-Pal,1,6.5,108,7.633,0,1068,1,0,0,0
1582,207270,Secretos mortales,0,4.4,86,8.687,0,307,1,0,0,0
1583,276488,Let Us Prey,0,5.7,92,10.686,0,307,1,0,0,0
1584,50037,Beyond the Black Rainbow,0,5.7,110,10.684,0,3,0,0,0,1
1585,160070,Apartamento 1303: La Maldición,3,3.7,101,11.017,3377891,2571,0,0,0,0
1586,16179,Breathing Room,0,4.3,89,5.032,0,254,1,0,0,0
1587,15667,The Last Winter,1,5.5,101,7.181,0,1068,1,0,0,0
1588,18882,Man-Thing - La naturaleza del miedo,0,4.3,97,11.005,1123136,12,0,0,0,1
1589,560014,The Black String,0,5.3,90,6.869,0,112,1,0,0,0
1590,69872,Vicios prohibidos,0,6.4,97,4.778,0,254,1,0,0,0
1591,523,Réquiem (El exorcismo de Micaela),0,6.7,92,5.989,0,133,0,0,0,0
1592,22681,Regreso inesperado,0,5.9,88,7.428,0,34,1,0,0,0
1593,1019105,The Paloni Show! Especial Halloween,0,5.8,62,6.73,0,4,0,0,1,0
1594,111440,El pacto,0,5.7,89,9.428,0,254,1,0,0,0
1595,78381,Twixt,0,5.0,89,8.427,1300000,2,0,0,0,1
1596,833200,Tethered,0,4.8,88,9.422,0,6,1,0,0,0
1597,174678,Mr. Jones,0,4.6,90,9.597,0,34,1,0,0,0
1598,91908,Rings (Señales),1,5.8,16,9.694,0,1068,1,0,0,0
1599,14549,Night Train,0,5.5,87,5.424,0,14,1,1,0,0
1600,717672,Kindred,0,6.0,101,9.641,8921,2,1,0,0,0
1601,478528,Beyond The Sky,0,5.0,85,8.341,0,2,1,0,0,0
1602,1022103,Conjuring: The Beyond,3,3.4,91,6.468,0,2571,0,0,0,0
1603,330770,Évolution,0,6.0,81,8.424,0,9,0,0,0,0
1604,10900,Vigilancia,0,6.0,97,6.42,1138322,112,1,0,0,0
1605,462036,The Monster Project,0,4.9,98,8.926,0,48,0,0,0,0
1606,20381,Carretera al infierno II,0,4.8,93,8.876,0,9,1,0,0,0
1607,649294,Historia de lo oculto,0,6.9,82,6.29,0,153,1,0,0,0
